company,opportunity_value,old_status_label,new_status_label,status_change_date,lead_created_date,current_lead_status,current_lead_status_date,current_opp_status,current_opp_status_date,billing_period_unit,billing_period
company170,484,SD - Interested,Opp - Lost,2018-10-09 05:46:17,2018-07-31 16:19:03,Not Interested,2018-10-09 5:46:00,Opp - Lost,2018-10-09 05:46:17,year,1
company171,52,AE - Qualified,Opp - Lost,2017-05-05 09:40:56,2017-04-20 07:54:11,Lost,2017-09-19 14:18:08,Opp - Lost,2017-09-19 14:18:14,month,7
company171,52,Opp - Lost,AE - Qualified,2017-06-01 09:13:17,2017-04-20 07:54:11,Lost,2017-09-19 14:18:08,Opp - Lost,2017-09-19 14:18:14,month,11
company171,52,AE - Qualified,Opp - Lost,2017-09-19 14:18:14,2017-04-20 07:54:11,Lost,2017-09-19 14:18:08,Opp - Lost,2017-09-19 14:18:14,month,4
company174,132,MR - Qualification,AE - Qualified,2019-01-21 10:39:43,2019-01-18 14:11:48,Qualified,2019-01-21 10:39:29,AE - Negotiation,2019-02-13 11:22:28,year,1
company174,132,AE - Qualified,AE - Negotiation,2019-02-13 11:22:28,2019-01-18 14:11:48,Qualified,2019-01-21 10:39:29,AE - Negotiation,2019-02-13 11:22:28,year,1
company176,71,MR - Qualification,AE - Qualified,2018-11-21 09:27:44,2018-11-19 15:49:33,Customer,2019-03-28 14:45:05,Confirmed,2019-03-28 14:45:01,month,5
company176,71,AE - Qualified,Confirmed,2019-03-28 14:45:01,2018-11-19 15:49:33,Customer,2019-03-28 14:45:05,Confirmed,2019-03-28 14:45:01,month,3
company178,48,MR - Qualification,Opp - Lost,2019-04-26 14:27:09,2019-04-17 15:24:16,Disqualified,2019-04-26 14:26:58,Opp - Lost,2019-04-26 14:27:09,month,2
company179,273,AE - Qualified,Opp - Lost,2018-03-28 10:15:45,2018-01-22 10:33:21,Contacted,2019-04-26 7:41:34,Opp - Lost,2018-03-28 10:15:45,year,1
company180,356,AE - Qualified,Confirmed,2017-09-28 18:11:13,2016-11-24 09:25:55,Customer,2017-10-01 12:41:33,Paying,2017-12-02 15:06:53,year,1
company180,356,Confirmed,Paying,2017-12-02 15:06:53,2016-11-24 09:25:55,Customer,2017-10-01 12:41:33,Paying,2017-12-02 15:06:53,year,1
company182,621,SD - Interested,SD - Engaged,2019-03-13 08:44:20,2019-01-17 15:49:28,Qualified,2019-04-26 14:03:46,AE - Qualified,2019-04-26 14:03:42,year,1
company182,621,SD - Engaged,AE - Qualified,2019-04-26 14:03:42,2019-01-17 15:49:28,Qualified,2019-04-26 14:03:46,AE - Qualified,2019-04-26 14:03:42,year,1
company184,122,MR - Qualification,AE - Qualified,2018-09-20 14:44:11,2018-09-17 07:51:28,Customer,2019-01-31 15:29:12,Paying,2019-02-27 08:02:50,year,1
company184,122,AE - Qualified,Confirmed,2019-01-31 15:29:09,2018-09-17 07:51:28,Customer,2019-01-31 15:29:12,Paying,2019-02-27 08:02:50,year,1
company184,122,Confirmed,Paying,2019-02-27 08:02:50,2018-09-17 07:51:28,Customer,2019-01-31 15:29:12,Paying,2019-02-27 08:02:50,year,1
company187,77,SD - Interested,SD - Engaged,2019-04-03 13:44:06,2019-02-01 10:16:24,Lost,2019-04-30 14:40:27,Opp - Lost,2019-04-30 14:40:25,year,1
company187,77,SD - Engaged,AE - Qualified,2019-04-08 08:00:07,2019-02-01 10:16:24,Lost,2019-04-30 14:40:27,Opp - Lost,2019-04-30 14:40:25,year,1
company187,77,AE - Qualified,Opp - Lost,2019-04-30 14:40:25,2019-02-01 10:16:24,Lost,2019-04-30 14:40:27,Opp - Lost,2019-04-30 14:40:25,year,1
company190,408,SD - Interested,Opp - Lost,2019-05-14 12:53:12,2019-01-17 15:46:36,Interested,2019-01-11 8:33:50,Opp - Lost,2019-05-14 12:53:12,year,1
company191,19,AE - Qualified,Opp - Lost,2017-07-19 12:46:43,2017-07-11 15:16:05,Customer,2017-11-22 9:51:25,Paying,2017-10-03 18:45:24,month,10
company191,19,Opp - Lost,AE - Qualified,2017-09-12 12:56:05,2017-07-11 15:16:05,Customer,2017-11-22 9:51:25,Paying,2017-10-03 18:45:24,month,9
company191,19,AE - Qualified,Confirmed,2017-09-14 10:49:13,2017-07-11 15:16:05,Customer,2017-11-22 9:51:25,Paying,2017-10-03 18:45:24,month,11
company191,19,Confirmed,Paying,2017-10-03 18:45:24,2017-07-11 15:16:05,Customer,2017-11-22 9:51:25,Paying,2017-10-03 18:45:24,month,10
company195,90,MR - Qualification,AE - Qualified,2018-10-25 13:54:30,2018-10-18 10:01:21,Qualified,2018-10-25 13:54:34,AE - Qualified,2018-10-25 13:54:30,year,1
company196,207,AE - Qualified,Opp - Lost,2018-07-30 12:11:17,2018-02-26 16:23:04,Not Interested,2019-04-15 13:15:34,Opp - Lost,2019-04-15 13:15:19,year,1
company196,207,Opp - Lost,SD - Engaged,2019-03-29 14:28:52,2018-02-26 16:23:04,Not Interested,2019-04-15 13:15:34,Opp - Lost,2019-04-15 13:15:19,year,1
company196,207,SD - Engaged,Opp - Lost,2019-04-15 13:15:19,2018-02-26 16:23:04,Not Interested,2019-04-15 13:15:34,Opp - Lost,2019-04-15 13:15:19,year,1
company199,658,MR - Qualification,Opp - Lost,2019-04-02 10:33:59,2019-02-26 15:06:59,Disqualified,2019-04-02 10:33:52,Opp - Lost,2019-04-02 10:33:59,year,1
company200,71,MR - Qualification,AE - Qualified,2018-10-09 09:33:14,2018-10-09 09:22:54,Customer,2018-10-22 11:47:26,Paying,2018-11-07 15:36:41,month,2
company200,71,AE - Qualified,AE - Negotiation,2018-10-16 10:06:02,2018-10-09 09:22:54,Customer,2018-10-22 11:47:26,Paying,2018-11-07 15:36:41,month,8
company200,71,AE - Negotiation,Confirmed,2018-10-22 11:47:13,2018-10-09 09:22:54,Customer,2018-10-22 11:47:26,Paying,2018-11-07 15:36:41,month,2
company200,71,Confirmed,Paying,2018-11-07 15:36:41,2018-10-09 09:22:54,Customer,2018-10-22 11:47:26,Paying,2018-11-07 15:36:41,month,1
company204,180,AE - Qualified,Opp - Lost,2017-01-19 16:59:21,2016-12-08 14:30:46,Customer,2019-04-01 8:52:27,Opp - Lost,2017-01-19 16:59:21,year,1
company204,244,MR - Qualification,AE - Qualified,2018-11-21 09:33:11,2018-11-14 16:02:32,Customer,2019-04-01 8:52:27,Confirmed,2019-03-29 14:40:05,year,1
company204,244,AE - Qualified,AE - Solution Design,2018-12-06 16:48:56,2018-11-14 16:02:32,Customer,2019-04-01 8:52:27,Confirmed,2019-03-29 14:40:05,year,1
company204,244,AE - Solution Design,AE - Negotiation,2019-03-04 14:57:23,2018-11-14 16:02:32,Customer,2019-04-01 8:52:27,Confirmed,2019-03-29 14:40:05,year,1
company204,244,AE - Negotiation,Confirmed,2019-03-29 14:40:05,2018-11-14 16:02:32,Customer,2019-04-01 8:52:27,Confirmed,2019-03-29 14:40:05,year,1
company209,42,MR - Qualification,AE - Qualified,2019-02-11 17:38:53,2019-02-11 10:49:34,Customer,2019-02-19 15:59:38,Confirmed,2019-02-19 16:00:08,month,1
company209,42,AE - Qualified,Confirmed,2019-02-19 16:00:08,2019-02-11 10:49:34,Customer,2019-02-19 15:59:38,Confirmed,2019-02-19 16:00:08,month,3
company211,84,AE - Qualified,Opp - Lost,2018-01-18 08:31:08,2017-09-22 15:03:10,Customer,2018-02-01 12:55:51,Paying,2018-02-12 13:14:01,year,1
company211,84,Opp - Lost,AE - Qualified,2018-02-01 09:11:09,2017-09-22 15:03:10,Customer,2018-02-01 12:55:51,Paying,2018-02-12 13:14:01,year,1
company211,84,AE - Qualified,Confirmed,2018-02-01 10:56:34,2017-09-22 15:03:10,Customer,2018-02-01 12:55:51,Paying,2018-02-12 13:14:01,year,1
company211,84,Confirmed,Paying,2018-02-12 13:14:01,2017-09-22 15:03:10,Customer,2018-02-01 12:55:51,Paying,2018-02-12 13:14:01,year,1
company215,129,AE - Qualified,Confirmed,2018-07-17 09:59:12,2018-07-09 14:33:47,Customer,2018-07-17 9:59:07,Paying,2018-08-07 16:27:54,year,1
company215,129,Confirmed,Paying,2018-08-07 16:27:54,2018-07-09 14:33:47,Customer,2018-07-17 9:59:07,Paying,2018-08-07 16:27:54,year,1
company217,38,AE - Qualified,Opp - Lost,2017-04-04 09:32:02,2017-03-07 13:12:24,Lost,2017-04-04 9:33:08,Opp - Lost,2017-04-04 09:32:02,month,7
company218,34,AE - Qualified,Confirmed,2017-03-09 16:46:58,2017-02-27 16:17:34,Customer,2017-03-09 16:47:08,Paying,2017-05-15 16:25:33,month,5
company218,34,Confirmed,Paying,2017-05-15 16:25:33,2017-02-27 16:17:34,Customer,2017-03-09 16:47:08,Paying,2017-05-15 16:25:33,month,1
company220,167,AE - Qualified,Opp - Lost,2018-11-05 11:03:33,2018-05-02 14:05:03,Lost,2018-11-05 11:02:52,Opp - Lost,2018-11-05 11:03:33,year,1
company221,53,MR - Qualification,AE - Qualified,2019-03-07 13:58:37,2019-03-04 11:18:14,Customer,2019-03-25 17:09:21,Confirmed,2019-03-25 17:10:18,month,6
company221,53,AE - Qualified,Confirmed,2019-03-25 17:10:18,2019-03-04 11:18:14,Customer,2019-03-25 17:09:21,Confirmed,2019-03-25 17:10:18,month,9
company223,125,SD - Interested,SD - Engaged,2018-09-27 09:44:33,2018-09-19 13:03:25,Not Interested,2018-11-05 10:36:59,Opp - Lost,2018-11-05 10:35:25,year,1
company223,125,SD - Engaged,Opp - Lost,2018-11-05 10:35:25,2018-09-19 13:03:25,Not Interested,2018-11-05 10:36:59,Opp - Lost,2018-11-05 10:35:25,year,1
company225,92,AE - Qualified,Confirmed,2017-05-31 15:00:19,2017-05-17 15:46:16,Customer,2017-06-14 7:06:28,Paying,2017-06-22 11:32:26,year,1
company225,92,Confirmed,Paying,2017-06-22 11:32:26,2017-05-17 15:46:16,Customer,2017-06-14 7:06:28,Paying,2017-06-22 11:32:26,year,1
company227,350,MR - Qualification,AE - Qualified,2018-08-02 12:54:36,2018-07-31 12:32:00,Lost,2019-02-06 10:12:12,Opp - Lost,2019-02-06 10:12:23,year,1
company227,350,AE - Qualified,Opp - Lost,2019-02-06 10:12:23,2018-07-31 12:32:00,Lost,2019-02-06 10:12:12,Opp - Lost,2019-02-06 10:12:23,year,1
company229,388,MR - Qualification,AE - Qualified,2018-09-27 09:56:27,2018-09-17 14:48:32,Lost,2018-11-28 16:43:36,Opp - Lost,2018-11-28 16:43:33,year,1
company229,388,AE - Qualified,Opp - Lost,2018-11-28 16:43:33,2018-09-17 14:48:32,Lost,2018-11-28 16:43:36,Opp - Lost,2018-11-28 16:43:33,year,1
company231,625,SD - Interested,Opp - Lost,2019-03-06 10:39:18,2019-01-30 15:58:11,Not Interested,2019-03-06 10:39:13,Opp - Lost,2019-03-06 10:39:18,year,1
company232,52,AE - Qualified,Confirmed,2017-10-27 13:07:52,2017-10-16 15:03:33,Customer,2017-10-27 13:35:49,Paying,2017-12-18 11:10:12,month,5
company232,52,Confirmed,Paying,2017-12-18 11:10:12,2017-10-16 15:03:33,Customer,2017-10-27 13:35:49,Paying,2017-12-18 11:10:12,month,4
company234,232,SD - Interested,Opp - Lost,2019-03-29 10:20:47,2019-03-28 08:23:33,Not Interested,2019-03-29 10:20:37,Opp - Lost,2019-03-29 10:20:47,year,1
company235,71,AE - Qualified,AE - Negotiation,2018-10-04 21:00:30,2018-05-11 08:54:55,Lost,2018-11-21 21:19:38,Opp - Lost,2018-11-21 21:19:35,month,10
company235,71,AE - Negotiation,Opp - Lost,2018-11-21 21:19:35,2018-05-11 08:54:55,Lost,2018-11-21 21:19:38,Opp - Lost,2018-11-21 21:19:35,month,6
company237,100,MR - Qualification,AE - Qualified,2018-11-09 09:08:35,2018-10-19 13:52:14,Lost,2018-12-12 8:27:17,Opp - Lost,2018-12-12 08:27:13,year,1
company237,100,AE - Qualified,AE - Solution Design,2018-11-20 11:08:56,2018-10-19 13:52:14,Lost,2018-12-12 8:27:17,Opp - Lost,2018-12-12 08:27:13,year,1
company237,100,AE - Solution Design,AE - Qualified,2018-12-10 13:00:15,2018-10-19 13:52:14,Lost,2018-12-12 8:27:17,Opp - Lost,2018-12-12 08:27:13,year,1
company237,100,AE - Qualified,Opp - Lost,2018-12-12 08:27:13,2018-10-19 13:52:14,Lost,2018-12-12 8:27:17,Opp - Lost,2018-12-12 08:27:13,year,1
company241,65,AE - Qualified,Opp - Lost,2018-04-16 08:03:34,2018-03-19 15:49:14,Disqualified,2019-04-16 8:46:48,Opp - Lost,2018-04-16 08:03:34,month,8
company242,1273,SD - Interested,Opp - Lost,2019-03-19 08:18:04,2018-09-11 08:00:43,Not Responding,2019-03-19 8:17:47,Opp - Lost,2019-03-19 08:18:04,year,1
company243,184,SD - Interested,Opp - Lost,2019-01-21 08:04:10,2019-01-03 13:12:02,Other,2019-03-19 8:08:25,Opp - Lost,2019-01-21 08:04:10,year,1
company244,40,SD - Engaged,Opp - Lost,2019-03-22 14:52:45,2019-03-11 09:00:35,Disqualified,2019-03-22 14:52:38,Opp - Lost,2019-03-22 14:52:45,month,4
company245,18,AE - Qualified,Confirmed,2017-03-28 11:21:52,2017-03-15 13:13:06,Customer,2017-03-28 11:21:56,Paying,2017-05-12 16:22:24,month,9
company245,18,Confirmed,Paying,2017-05-12 16:22:24,2017-03-15 13:13:06,Customer,2017-03-28 11:21:56,Paying,2017-05-12 16:22:24,month,6
company247,109,AE - Qualified,Opp - Lost,2018-07-18 07:44:20,2018-06-19 13:00:39,Lost,2018-07-18 7:44:09,Opp - Lost,2018-07-18 07:44:20,year,1
company248,153,AE - Qualified,Opp - Lost,2018-10-23 13:41:52,2018-04-03 14:36:02,Contacted,2019-03-01 15:46:09,Opp - Lost,2018-10-23 13:41:52,year,1
company249,65,MR - Qualification,AE - Qualified,2018-10-10 09:30:51,2018-10-10 09:10:22,Customer,2018-10-30 13:59:23,Paying,2018-12-18 19:38:16,month,3
company249,65,AE - Qualified,Confirmed,2018-10-30 13:59:19,2018-10-10 09:10:22,Customer,2018-10-30 13:59:23,Paying,2018-12-18 19:38:16,month,5
company249,65,Confirmed,Paying,2018-12-18 19:38:16,2018-10-10 09:10:22,Customer,2018-10-30 13:59:23,Paying,2018-12-18 19:38:16,month,8
company252,40,MR - Qualification,Opp - Lost,2019-03-15 12:47:00,2019-02-27 12:24:52,Disqualified,2019-03-15 12:46:37,Opp - Lost,2019-03-15 12:47:00,month,11
company253,206,MR - Qualification,AE - Qualified,2019-05-15 09:48:43,2019-05-09 10:07:39,Qualified,2019-05-15 9:48:22,AE - Qualified,2019-05-15 09:48:43,year,1
company254,1203,SD - Engaged,AE - Qualified,2019-03-26 08:22:41,2019-01-31 15:53:10,Qualified,2019-03-26 8:22:16,AE - Qualified,2019-03-26 08:22:41,year,1
company255,35,AE - Qualified,Opp - Lost,2018-06-08 07:27:29,2018-04-13 09:44:12,Lost,2018-09-28 7:00:44,Opp - Lost,2018-09-28 07:00:49,month,9
company255,35,Opp - Lost,AE - Qualified,2018-07-03 14:25:06,2018-04-13 09:44:12,Lost,2018-09-28 7:00:44,Opp - Lost,2018-09-28 07:00:49,month,6
company255,35,AE - Qualified,Opp - Lost,2018-09-28 07:00:49,2018-04-13 09:44:12,Lost,2018-09-28 7:00:44,Opp - Lost,2018-09-28 07:00:49,month,10
company258,342,SD - Interested,SD - Engaged,2018-10-25 17:30:36,2018-09-24 16:11:58,Interested,2018-09-24 16:11:34,SD - Engaged,2018-10-25 17:30:36,year,1
company259,367,SD - Interested,SD - Engaged,2019-05-10 07:48:38,2018-10-29 16:04:00,Pre-qualified Outbound,2019-05-10 8:01:39,SD - Engaged,2019-05-10 07:48:38,year,1
company260,31,Confirmed,Paying,2016-12-03 13:32:36,2016-12-01 11:06:31,Customer,2016-12-01 11:06:07,Paying,2016-12-03 13:32:36,month,2
company261,19,AE - Qualified,Opp - Lost,2018-01-25 08:51:01,2017-11-16 17:24:05,Lost,2018-01-25 8:50:57,Opp - Lost,2018-01-25 08:51:01,month,9
company262,30,Confirmed,Paying,2018-12-18 19:37:10,2018-11-30 12:17:59,Customer,2018-07-23 14:07:18,Paying,2018-12-18 19:37:10,month,1
company263,54,MR - Qualification,AE - Qualified,2018-12-04 15:09:21,2018-11-29 13:28:38,Lost,2019-01-09 14:50:04,Opp - Lost,2019-01-09 14:48:39,month,10
company263,54,AE - Qualified,Opp - Lost,2019-01-09 14:48:39,2018-11-29 13:28:38,Lost,2019-01-09 14:50:04,Opp - Lost,2019-01-09 14:48:39,month,8
company265,804,SD - Interested,Opp - Lost,2019-01-09 10:24:17,2018-07-30 15:23:01,Not Interested,2018-08-09 14:24:56,Opp - Lost,2019-01-09 10:24:17,year,1
company266,629,MR - Qualification,AE - Qualified,2018-08-21 12:36:06,2018-08-20 12:22:44,Lost,2018-08-30 8:01:10,Opp - Lost,2018-08-30 08:01:06,year,1
company266,629,AE - Qualified,Opp - Lost,2018-08-30 08:01:06,2018-08-20 12:22:44,Lost,2018-08-30 8:01:10,Opp - Lost,2018-08-30 08:01:06,year,1
company268,177,AE - Qualified,AE - Solution Design,2019-03-15 10:02:08,2018-07-18 09:32:39,Customer,2019-04-30 13:37:29,Confirmed,2019-04-30 13:37:38,year,1
company268,177,AE - Solution Design,AE - Negotiation,2019-04-30 10:55:18,2018-07-18 09:32:39,Customer,2019-04-30 13:37:29,Confirmed,2019-04-30 13:37:38,year,1
company268,177,AE - Negotiation,Confirmed,2019-04-30 13:37:38,2018-07-18 09:32:39,Customer,2019-04-30 13:37:29,Confirmed,2019-04-30 13:37:38,year,1
company271,19,AE - Qualified,Opp - Lost,2018-11-23 11:19:29,2018-07-20 15:53:50,LCI,2019-03-15 17:16:04,Opp - Lost,2018-11-23 11:19:29,month,9
company272,177,MR - Qualification,AE - Qualified,2019-03-06 13:59:44,2019-02-28 12:48:51,Customer,2019-03-29 8:30:24,Confirmed,2019-03-29 08:32:20,year,1
company272,177,AE - Qualified,Confirmed,2019-03-29 08:32:20,2019-02-28 12:48:51,Customer,2019-03-29 8:30:24,Confirmed,2019-03-29 08:32:20,year,1
company274,339,SD - Interested,SD - Engaged,2019-02-22 12:23:37,2019-02-05 16:31:00,Pre-qualified Outbound,2019-02-22 12:23:45,SD - Engaged,2019-02-22 12:23:37,year,1
company275,196,MR - Qualification,Opp - Lost,2018-11-20 14:20:27,2018-09-03 16:16:55,Disqualified,2019-02-14 13:27:38,Opp - Lost,2018-11-20 14:20:27,year,1
company276,29,MR - Qualification,AE - Qualified,2018-11-20 11:02:03,2018-11-15 13:33:05,Potential Fake,2019-05-03 10:03:31,Opp - Lost,2018-11-28 13:02:31,month,2
company276,29,AE - Qualified,Opp - Lost,2018-11-28 13:02:31,2018-11-15 13:33:05,Potential Fake,2019-05-03 10:03:31,Opp - Lost,2018-11-28 13:02:31,month,7
company278,68,MR - Qualification,AE - Qualified,2019-05-02 13:23:44,2019-04-29 13:40:42,Qualified,2019-05-02 13:23:48,AE - Qualified,2019-05-02 13:23:44,month,10
company279,141,SD - Interested,SD - Engaged,2019-03-20 11:15:05,2019-01-30 12:40:37,Qualified,2019-03-26 12:53:12,AE - Qualified,2019-03-26 12:53:08,year,1
company279,141,SD - Engaged,AE - Qualified,2019-03-26 12:53:08,2019-01-30 12:40:37,Qualified,2019-03-26 12:53:12,AE - Qualified,2019-03-26 12:53:08,year,1
company281,206,MR - Qualification,AE - Qualified,2018-09-24 10:06:15,2018-09-03 16:36:03,Lost,2019-04-11 11:25:31,Opp - Lost,2019-04-11 11:25:27,year,1
company281,206,AE - Qualified,AE - Solution Design,2018-10-08 14:18:56,2018-09-03 16:36:03,Lost,2019-04-11 11:25:31,Opp - Lost,2019-04-11 11:25:27,year,1
company281,206,AE - Solution Design,AE - Qualified,2018-12-03 17:09:01,2018-09-03 16:36:03,Lost,2019-04-11 11:25:31,Opp - Lost,2019-04-11 11:25:27,year,1
company281,206,AE - Qualified,Opp - Lost,2019-04-11 11:25:27,2018-09-03 16:36:03,Lost,2019-04-11 11:25:31,Opp - Lost,2019-04-11 11:25:27,year,1
company285,207,SD - Interested,SD - Engaged,2019-03-13 14:02:41,2019-03-08 10:26:40,Qualified,2019-04-02 10:34:20,AE - Qualified,2019-04-02 10:34:14,year,1
company285,207,SD - Engaged,AE - Qualified,2019-04-02 10:34:14,2019-03-08 10:26:40,Qualified,2019-04-02 10:34:20,AE - Qualified,2019-04-02 10:34:14,year,1
company287,38,MR - Qualification,AE - Qualified,2019-03-21 10:01:34,2019-03-20 11:14:17,Customer,2019-03-21 10:48:09,Confirmed,2019-03-21 10:48:17,month,9
company287,38,AE - Qualified,Confirmed,2019-03-21 10:48:17,2019-03-20 11:14:17,Customer,2019-03-21 10:48:09,Confirmed,2019-03-21 10:48:17,month,5
company289,409,SD - Engaged,AE - Qualified,2018-09-04 20:47:09,2018-08-28 12:50:20,Customer,2018-11-30 14:01:58,Paying,2019-03-07 08:06:49,year,1
company289,409,AE - Qualified,AE - Solution Design,2018-11-09 15:42:02,2018-08-28 12:50:20,Customer,2018-11-30 14:01:58,Paying,2019-03-07 08:06:49,year,1
company289,409,AE - Solution Design,Confirmed,2018-11-30 14:01:35,2018-08-28 12:50:20,Customer,2018-11-30 14:01:58,Paying,2019-03-07 08:06:49,year,1
company289,409,Confirmed,Paying,2019-03-07 08:06:49,2018-08-28 12:50:20,Customer,2018-11-30 14:01:58,Paying,2019-03-07 08:06:49,year,1
company293,91,MR - Qualification,AE - Qualified,2019-04-10 11:47:16,2019-03-29 13:45:02,Qualified,2019-04-10 11:47:09,AE - Qualified,2019-04-10 11:47:16,year,1
company294,606,SD - Engaged,AE - Qualified,2019-05-10 13:28:21,2019-04-02 11:37:13,Qualified,2019-05-10 13:27:17,AE - Qualified,2019-05-10 13:28:21,year,1
company295,446,SD - Interested,SD - Engaged,2018-10-09 10:30:56,2018-10-04 11:55:39,Lost,2018-11-21 16:55:29,Opp - Lost,2018-11-21 16:55:16,year,1
company295,446,SD - Engaged,AE - Qualified,2018-11-01 10:39:45,2018-10-04 11:55:39,Lost,2018-11-21 16:55:29,Opp - Lost,2018-11-21 16:55:16,year,1
company295,446,AE - Qualified,Opp - Lost,2018-11-21 16:55:16,2018-10-04 11:55:39,Lost,2018-11-21 16:55:29,Opp - Lost,2018-11-21 16:55:16,year,1
company298,42,MR - Qualification,AE - Qualified,2019-04-18 17:08:38,2019-04-15 09:33:39,Qualified,2019-04-18 17:07:09,AE - Qualified,2019-04-18 17:08:38,month,10
company299,38,AE - Solution Design,Confirmed,2018-08-30 09:08:51,2018-08-29 14:03:56,Customer,2018-08-30 9:08:55,Paying,2018-09-13 20:57:30,month,10
company299,38,Confirmed,Paying,2018-09-13 20:57:30,2018-08-29 14:03:56,Customer,2018-08-30 9:08:55,Paying,2018-09-13 20:57:30,month,5
company301,61,AE - Negotiation,Confirmed,2018-11-30 15:12:00,2018-11-30 14:59:12,Customer,2018-11-30 15:11:50,Confirmed,2018-11-30 15:12:00,month,3
company302,19,AE - Qualified,Opp - Lost,2017-08-01 10:43:08,2017-06-08 09:00:44,Not Interested,2019-04-15 9:09:41,Opp - Lost,2017-08-01 10:43:08,month,5
company303,77,AE - Qualified,Confirmed,2016-06-14 18:48:09,2016-04-14 16:56:49,Customer,2016-06-14 18:48:04,Paying,2016-06-26 21:11:52,year,1
company303,77,Confirmed,Paying,2016-06-26 21:11:52,2016-04-14 16:56:49,Customer,2016-06-14 18:48:04,Paying,2016-06-26 21:11:52,year,1
company305,127,AE - Qualified,AE - Solution Design,2018-07-31 12:46:12,2018-05-29 12:43:18,Customer,2018-10-04 12:55:37,Paying,2018-10-22 15:35:42,year,1
company305,127,AE - Solution Design,AE - Qualified,2018-09-03 06:56:34,2018-05-29 12:43:18,Customer,2018-10-04 12:55:37,Paying,2018-10-22 15:35:42,year,1
company305,127,AE - Qualified,AE - Solution Design,2018-09-28 12:37:44,2018-05-29 12:43:18,Customer,2018-10-04 12:55:37,Paying,2018-10-22 15:35:42,year,1
company305,127,AE - Solution Design,Confirmed,2018-10-04 12:47:29,2018-05-29 12:43:18,Customer,2018-10-04 12:55:37,Paying,2018-10-22 15:35:42,year,1
company305,127,Confirmed,Paying,2018-10-22 15:35:42,2018-05-29 12:43:18,Customer,2018-10-04 12:55:37,Paying,2018-10-22 15:35:42,year,1
company310,147,AE - Qualified,Opp - Lost,2018-08-31 07:21:06,2017-07-18 08:30:55,Customer,2019-04-01 15:52:34,Confirmed,2019-04-01 15:50:32,year,1
company310,147,Opp - Lost,MR - Qualification,2019-02-25 15:26:25,2017-07-18 08:30:55,Customer,2019-04-01 15:52:34,Confirmed,2019-04-01 15:50:32,year,1
company310,147,MR - Qualification,AE - Qualified,2019-03-12 14:08:12,2017-07-18 08:30:55,Customer,2019-04-01 15:52:34,Confirmed,2019-04-01 15:50:32,year,1
company310,147,AE - Qualified,Confirmed,2019-04-01 15:50:32,2017-07-18 08:30:55,Customer,2019-04-01 15:52:34,Confirmed,2019-04-01 15:50:32,year,1
